tr2010gj,tr2010ge,tr2020gj,tr2020ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G5300630013900,53063013900,G5300630013800,53063013800,0.0036003993,0,0,0,0,0,0,0
G5300630013900,53063013900,G5300630013900,53063013900,0.9963996007,1,1,1,1,1,1,1
G5300630014001,53063014001,G5300630014001,53063014001,0.9935773347,0.9943759409,0.9947595706,0.9896952077,0.9922717849,0.9925727577,0.9834926886,0.9957177853
G5300630014001,53063014001,G5300630014002,53063014002,0.0064226653,0.0056240591,0.0052404294,0.0103047923,0.0077282151,0.0074272423,0.0165073114,0.0042822147
G5300630014002,53063014002,G5300630014002,53063014002,1,1,1,1,1,1,1,1
G5300630014100,53063014100,G5300630013800,53063013800,0.0003038599,0,0,0,0,0,0,0
G5300630014100,53063014100,G5300630014100,53063014100,0.9996961401,1,1,1,1,1,1,1
G5300630014200,53063014200,G5300430960400,53043960400,0,0,0,0,0,0,0,0
G5300630014200,53063014200,G5300630014200,53063014200,1,1,1,1,1,1,1,1
G5300630014300,53063014300,G5300630014300,53063014300,0.9999997109,1,1,1,1,1,1,1
G5300630014300,53063014300,G5300750000900,53075000900,0.0000002891,0,0,0,0,0,0,0
G5300630014400,53063014400,G5300630001600,53063001600,0.0021091947,0,0,0,0,0,0,0
G5300630014400,53063014400,G5300630001800,53063001800,0.0006836744,0,0,0,0,0,0,0
G5300630014400,53063014400,G5300630014400,53063014400,0.9972071309,1,1,1,1,1,1,1
G5300630014500,53063014500,G5300630002900,53063002900,0.0020856991,0,0,0,0,0,0,0
G5300630014500,53063014500,G5300630003000,53063003000,0.0044020425,0,0,0,0,0,0,0
G5300630014500,53063014500,G5300630003100,53063003100,0.0018926282,0,0,0,0,0,0,0
G5300630014500,53063014500,G5300630003200,53063003200,0.0011821627,0,0,0,0,0,0,0
G5300630014500,53063014500,G5300630014500,53063014500,0.9904374675,1,1,1,1,1,1,1
G5300650941000,53065941000,G5300430960200,53043960200,0.0000437696,0,0,0,0,0,0,0
G5300650941000,53065941000,G5300650941000,53065941000,0.9999562304,1,1,1,1,1,1,1
G5300650950100,53065950100,G5300510970100,53051970100,0.0000515253,0.0000000556,0.000000059,0.0000000607,0.0000000521,0.0000000536,0.0000000511,0.0000000557
G5300650950100,53065950100,G5300650950101,53065950101,0.4778208261,0.6195830492,0.6091755188,0.6070914583,0.6187459897,0.6257775031,0.5957188503,0.7023459854
G5300650950100,53065950100,G5300650950102,53065950102,0.5191785689,0.3804168952,0.3908244222,0.3929084811,0.3812539582,0.3742224434,0.4042810985,0.2976539589
G5300650950100,53065950100,G5300650950600,53065950600,0.0029490797,0,0,0,0,0,0,0
G5300650950200,53065950200,G5300650950200,53065950200,0.9990381562,0.9980917426,0.9981971194,0.9981158113,0.9979030843,0.9980842048,0.9974641165,1
G5300650950200,53065950200,G5300650950300,53065950300,0.0007274822,0,0,0,0,0,0,0
G5300650950200,53065950200,G5300650950500,53065950500,0.0002343616,0.0019082574,0.0018028806,0.0018841887,0.0020969157,0.0019157952,0.0025358835,0
G5300650950300,53065950300,G5300650950200,53065950200,0.0001683791,0,0,0,0,0,0,0
G5300650950300,53065950300,G5300650950300,53065950300,0.9998316209,1,1,1,1,1,1,1
G5300650950500,53065950500,G5300650950200,53065950200,0.0047394696,0,0,0,0,0,0,0
G5300650950500,53065950500,G5300650950500,53065950500,0.9952605304,1,1,1,1,1,1,1
G5300650950600,53065950600,G5300510970100,53051970100,0.000004434,0,0,0,0,0,0,0
G5300650950600,53065950600,G5300510970200,53051970200,0.0000011187,0,0,0,0,0,0,0
G5300650950600,53065950600,G5300650950101,53065950101,0.0010498615,0,0,0,0,0,0,0
G5300650950600,53065950600,G5300650950600,53065950600,0.903112201,0.9772375997,0.9759729186,0.9720089416,0.9778249903,0.9825876008,0.9756621695,0.9907057898
G5300650950600,53065950600,G5300650950800,53065950800,0.0958323848,0.0227624003,0.0240270814,0.0279910584,0.0221750097,0.0174123992,0.0243378305,0.0092942102
G5300650950700,53065950700,G5300650950700,53065950700,1,1,1,1,1,1,1,1
G5300650950800,53065950800,G5300650950800,53065950800,1,1,1,1,1,1,1,1
G5300650950900,53065950900,G5300650950900,53065950900,1,1,1,1,1,1,1,1
G5300650951100,53065951100,G5300650951100,53065951100,1,1,1,1,1,1,1,1
G5300650951300,53065951300,G5300510970200,53051970200,0.0000045507,0,0,0,0,0,0,0
G5300650951300,53065951300,G5300630010303,53063010303,0.0003341568,0.0011231691,0.0008079423,0.0010236025,0.0007242819,0.0004608562,0.0001462717,0.0037174721
G5300650951300,53065951300,G5300630010304,53063010304,0.001716918,0.0015433167,0.0014354667,0.0014718906,0.0013030336,0.0010217852,0.0011739372,0.0019715517
G5300650951300,53065951300,G5300650951301,53065951301,0.4319896011,0.6667993411,0.6478184722,0.6548174321,0.6381652236,0.5850410952,0.6253847444,0.7043481509
G5300650951300,53065951300,G5300650951302,53065951302,0.5659444293,0.3305341731,0.3499381188,0.3426870748,0.3598074609,0.4134762634,0.3732950467,0.2899628253
G5300650951300,53065951300,G5300650951401,53065951401,0.0000103441,0,0,0,0,0,0,0
G5300650951400,53065951400,G5300650951401,53065951401,0.7931338866,0.4085593111,0.4159230096,0.3943598926,0.4305907938,0.4579776756,0.4084337349,0.6356877323
G5300650951400,53065951400,G5300650951402,53065951402,0.2068661134,0.5914406889,0.5840769904,0.6056401074,0.5694092062,0.5420223244,0.5915662651,0.3643122677
G5300670010100,53067010100,G5300670010100,53067010100,1,1,1,1,1,1,1,1
G5300670010100,53067010100,G5300670010520,53067010520,0,0,0,0,0,0,0,0
G5300670010200,53067010200,G5300670010200,53067010200,1,1,1,1,1,1,1,1
G5300670010300,53067010300,G5300670010300,53067010300,1,1,1,1,1,1,1,1
G5300670010400,53067010400,G5300670010400,53067010400,1,1,1,1,1,1,1,1
G5300670010510,53067010510,G5300670010510,53067010510,1,1,1,1,1,1,1,1
G5300670010520,53067010520,G5300670010100,53067010100,0,0,0,0,0,0,0,0
G5300670010520,53067010520,G5300670010520,53067010520,1,1,1,1,1,1,1,1
G5300670010600,53067010600,G5300670010600,53067010600,1,1,1,1,1,1,1,1
G5300670010700,53067010700,G5300670010700,53067010700,1,1,1,1,1,1,1,1
G5300670010800,53067010800,G5300670010801,53067010801,0.5260593741,0.3572673958,0.3561503882,0.3205362584,0.3863314448,0.3889993373,0.1646977067,0.6166064982
G5300670010800,53067010800,G5300670010802,53067010802,0.4739406259,0.6427326042,0.6438496118,0.6794637416,0.6136685552,0.6110006627,0.8353022933,0.3833935018
G5300670010910,53067010910,G5300670010910,53067010910,1,1,1,1,1,1,1,1
G5300670010920,53067010920,G5300670010801,53067010801,0.0000765974,0,0,0,0,0,0,0
G5300670010920,53067010920,G5300670010920,53067010920,0.9999234026,1,1,1,1,1,1,1
G5300670011000,53067011000,G5300670011000,53067011000,1,1,1,1,1,1,1,1
G5300670011100,53067011100,G5300670010600,53067010600,0.0007809318,0,0,0,0,0,0,0
G5300670011100,53067011100,G5300670011100,53067011100,0.9992190682,1,1,1,1,1,1,1
G5300670011200,53067011200,G5300670011200,53067011200,1,1,1,1,1,1,1,1
G5300670011300,53067011300,G5300670011300,53067011300,1,1,1,1,1,1,1,1
G5300670011410,53067011410,G5300670011410,53067011410,1,1,1,1,1,1,1,1
G5300670011420,53067011420,G5300670011421,53067011421,0.3282889682,0.4602653944,0.4513292025,0.4738562092,0.4446609509,0.4370860927,0.5103532278,0.3279220779
G5300670011420,53067011420,G5300670011422,53067011422,0.6717110318,0.5397346056,0.5486707975,0.5261437908,0.5553390491,0.5629139073,0.4896467722,0.6720779221
G5300670011500,53067011500,G5300670011500,53067011500,1,1,1,1,1,1,1,1
G5300670011610,53067011610,G5300670011627,53067011627,0.30989903,0.2954272764,0.2964502165,0.2896882494,0.2983367983,0.2978933509,0.2452380952,0.4402035623
G5300670011610,53067011610,G5300670011628,53067011628,0.69010097,0.7045727236,0.7035497835,0.7103117506,0.7016632017,0.7021066491,0.7547619048,0.5597964377
G5300670011621,53067011621,G5300670011625,53067011625,0.316032007,0.4055077954,0.3873128448,0.4139344262,0.3792618629,0.367660621,0.332046332,0.4360960496
G5300670011621,53067011621,G5300670011626,53067011626,0.683967993,0.5944922046,0.6126871552,0.5860655738,0.6207381371,0.632339379,0.667953668,0.5639039504
G5300670011622,53067011622,G5300670011622,53067011622,1,1,1,1,1,1,1,1
G5300670011623,53067011623,G5300670011623,53067011623,1,1,1,1,1,1,1,1
G5300670011624,53067011624,G5300670011624,53067011624,1,1,1,1,1,1,1,1
G5300670011710,53067011710,G5300670011720,53067011720,0.0264901408,0,0,0,0,0,0,0
G5300670011710,53067011710,G5300670011721,53067011721,0.4686255096,0.5878432418,0.5727979743,0.5676295277,0.5846732809,0.58203125,0.5413636364,0.7164591978
G5300670011710,53067011710,G5300670011722,53067011722,0.5048843496,0.4121567582,0.4272020257,0.4323704723,0.4153267191,0.41796875,0.4586363636,0.2835408022
G5300670011720,53067011720,G5300670011720,53067011720,1,1,1,1,1,1,1,1
G5300670011720,53067011720,G5300670011722,53067011722,0,0,0,0,0,0,0,0
G5300670011810,53067011810,G5300670011810,53067011810,0.9999988033,0.9999965702,0.9999964996,0.9999965768,0.9999964919,0.9999962884,0.9999966132,0.9999955322
G5300670011810,53067011810,G5300670011901,53067011901,0.0000011967,0.0000034298,0.0000035004,0.0000034232,0.0000035081,0.0000037116,0.0000033868,0.0000044678
G5300670011821,53067011821,G5300670011821,53067011821,0.9964001809,1,1,1,1,1,1,1
G5300670011821,53067011821,G5300670011822,53067011822,0.0035998191,0,0,0,0,0,0,0
G5300670011822,53067011822,G5300670011822,53067011822,1,1,1,1,1,1,1,1
G5300670011900,53067011900,G5300450961300,53045961300,0.0000395285,0.0001813344,0.0001738216,0.0002086379,0.0001542297,0.0001270756,0.0001462719,0.0001944244
G5300670011900,53067011900,G5300670011901,53067011901,0.691804912,0.2548799926,0.2569898944,0.24298106,0.2545826124,0.2855046098,0.2507995037,0.2736909259
G5300670011900,53067011900,G5300670011902,53067011902,0.3081555595,0.744938673,0.742836284,0.7568103021,0.7452631579,0.7143683145,0.7490542245,0.7261146497
G5300670012000,53067012000,G5300670011100,53067011100,0.0000562678,0,0,0,0,0,0,0
G5300670012000,53067012000,G5300670011901,53067011901,0,0,0,0,0,0,0,0
G5300670012000,53067012000,G5300670012001,53067012001,0.6029205079,0.629086337,0.6133776922,0.5384615385,0.5484643,0.5413363533,0.5059012876,0.6718506998
G5300670012000,53067012000,G5300670012002,53067012002,0.3970232243,0.370913663,0.3866223078,0.4615384615,0.4515357,0.4586636467,0.4940987124,0.3281493002
G5300670012100,53067012100,G5300670012100,53067012100,1,1,1,1,1,1,1,1
G5300670012100,53067012100,G5300670012211,53067012211,0,0,0,0,0,0,0,0
G5300670012211,53067012211,G5300670012211,53067012211,0.999765496,1,1,1,1,1,1,1
G5300670012211,53067012211,G5300670012221,53067012221,0.000234504,0,0,0,0,0,0,0
G5300670012212,53067012212,G5300670012223,53067012223,0.4273149628,0.551034975,0.5644593167,0.5027829314,0.5924383211,0.5955770978,0.3780578206,0.7556433409
G5300670012212,53067012212,G5300670012224,53067012224,0.5726850372,0.448965025,0.4355406833,0.4972170686,0.4075616789,0.4044229022,0.6219421794,0.2443566591
G5300670012221,53067012221,G5300670012211,53067012211,0,0,0,0,0,0,0,0
G5300670012221,53067012221,G5300670012221,53067012221,1,1,1,1,1,1,1,1
G5300670012222,53067012222,G5300530072801,53053072801,0.000002018,0,0,0,0,0,0,0
G5300670012222,53067012222,G5300670012225,53067012225,0.3628252289,0.5343523357,0.5560477079,0.5539325865,0.5751267931,0.584824329,0.5912892621,0.4762697675
G5300670012222,53067012222,G5300670012226,53067012226,0.6371727531,0.4656476643,0.4439522921,0.4460674135,0.4248732069,0.415175671,0.4087107379,0.5237302325
G5300670012310,53067012310,G5300670012331,53067012331,0.6923388516,0.4475880759,0.4595227639,0.4788169464,0.4852538766,0.4820143885,0.4919827923,0.4617486339
G5300670012310,53067012310,G5300670012332,53067012332,0.3076611484,0.5524119241,0.5404772361,0.5211830536,0.5147461234,0.5179856115,0.5080172077,0.5382513661
G5300670012320,53067012320,G5300530072801,53053072801,0.0000022817,0,0,0,0,0,0,0
G5300670012320,53067012320,G5300530072909,53053072909,0.0055660346,0,0,0,0,0,0,0
G5300670012320,53067012320,G5300670012320,53067012320,0.9942976315,1,1,1,1,1,1,1
G5300670012320,53067012320,G5300670012422,53067012422,0.0001340522,0,0,0,0,0,0,0
G5300670012330,53067012330,G5300670012330,53067012330,1,1,1,1,1,1,1,1
G5300670012411,53067012411,G5300530072909,53053072909,0.0013557345,0,0,0,0,0,0,0
G5300670012411,53067012411,G5300670012320,53067012320,0.000769526,0,0,0,0,0.0007007708,0,0
G5300670012411,53067012411,G5300670012420,53067012420,0.0021973641,0,0,0,0,0,0,0
G5300670012411,53067012411,G5300670012421,53067012421,0.5335422243,0.2711449551,0.2518140812,0.2749457701,0.2709923664,0.271899089,0.2421574023,0.3362391034
G5300670012411,53067012411,G5300670012422,53067012422,0.4621351511,0.7288550449,0.7481859188,0.7250542299,0.7290076336,0.7274001402,0.7578425977,0.6637608966
G5300670012412,53067012412,G5300530073001,53053073001,0.0015326402,0.000015639,0.0000224673,0,0.0000447869,0.0000415364,0.0000622184,0
G5300670012412,53067012412,G5300670012412,53067012412,0.9984673598,0.999984361,0.9999775327,1,0.9999552131,0.9999584636,0.9999377816,1
G5300670012420,53067012420,G5300670012420,53067012420,0.9973848495,0.9986592278,0.9984677457,0.9988504103,0.998530346,0.9985564035,0.9984139916,0.9991040627
G5300670012420,53067012420,G5300670012421,53067012421,0.0026151505,0.0013407722,0.0015322543,0.0011495897,0.001469654,0.0014435965,0.0015860084,0.0008959373
G5300670012510,53067012510,G5300410971800,53041971800,0.0009457302,0,0,0,0,0,0,0
G5300670012510,53067012510,G5300530073006,53053073006,0.0031539275,0,0,0,0,0,0,0
G5300670012510,53067012510,G5300530073200,53053073200,0.0005122634,0,0,0,0,0,0,0
G5300670012510,53067012510,G5300670012510,53067012510,0.9953880788,1,1,1,1,1,1,1
G5300670012520,53067012520,G5300410971100,53041971100,0.0000021516,0.0000000061,0.000000002,0.0000000055,0.000000004,0.0000000036,0.0000000049,0
G5300670012520,53067012520,G5300530073006,53053073006,0.0004378861,0,0,0,0,0,0,0
G5300670012520,53067012520,G5300670012531,53067012531,0.7731166626,0.5742242041,0.5809211704,0.570344124,0.5893772854,0.5952698165,0.5894689822,0.5889570552
G5300670012520,53067012520,G5300670012532,53067012532,0.2264432997,0.4257757898,0.4190788276,0.4296558704,0.4106227106,0.4047301799,0.4105310129,0.4110429448
G5300670012530,53067012530,G5300670012530,53067012530,1,1,1,1,1,1,1,1
G5300670012610,53067012610,G5300670012530,53067012530,0,0,0,0,0,0,0,0
G5300670012610,53067012610,G5300670012610,53067012610,1,1,1,1,1,1,1,1
G5300670012620,53067012620,G5300410970400,53041970400,0.000002865,0.0000107164,0.0000104821,0.0000099563,0.0000102082,0.000009523,0.000013472,0
G5300670012620,53067012620,G5300410971100,53041971100,0.0000004807,0,0,0,0,0,0,0
G5300670012620,53067012620,G5300670012610,53067012610,0.0000638418,0,0,0,0,0,0,0
G5300670012620,53067012620,G5300670012620,53067012620,0.9999328124,0.9999892836,0.9999895179,0.9999900437,0.9999897918,0.999990477,0.999986528,1
G5300670012710,53067012710,G5300410970300,53041970300,0.0000050184,0,0,0,0,0,0,0
G5300670012710,53067012710,G5300410970400,53041970400,0.0000293139,0.0000101844,0.0000113154,0.0000111023,0.0000095665,0.0000106167,0.0000103761,0.0000069696
G5300670012710,53067012710,G5300670012710,53067012710,0.9989794894,0.9999898156,0.9999886846,0.9999888977,0.9999904335,0.9999893833,0.9999896239,0.9999930304
G5300670012710,53067012710,G5300670012720,53067012720,0.0009861783,0,0,0,0,0,0,0
G5300670012720,53067012720,G5300270000700,53027000700,0.00010903,0.0000399233,0.0000417407,0.000038784,0.000047634,0.0000445634,0.0000389733,0.000071451
G5300670012720,53067012720,G5300410970100,53041970100,0.0051499832,0.0010084115,0.0012209676,0.0012784133,0.0014594723,0.0015259576,0.0017561491,0.0006436109
G5300670012720,53067012720,G5300410970300,53041970300,0.0000177105,0.0000009345,0.000001158,0.0000005044,0.0000007434,0.0000009041,0.0000007096,0.0000008363
G5300670012720,53067012720,G5300670012720,53067012720,0.9947213843,0.9989507307,0.9987361337,0.9986822983,0.9984921504,0.9984285749,0.998204168,0.9992841018
G5300670012720,53067012720,G5300670012730,53067012730,0.000001892,0,0,0,0,0,0,0
G5300670012730,53067012730,G5300270000700,53027000700,0.0000119878,0.0000004129,0.0000003532,0.0000005309,0.0000003949,0.0000004775,0.0000004728,0
G5300670012730,53067012730,G5300670012730,53067012730,0.9999880122,0.9999995871,0.9999996468,0.9999994691,0.9999996051,0.9999995225,0.9999995272,1
G5300670990100,53067990100,G5300530072603,53053072603,0.0617262559,0.0617262559,0.0617262559,0.0617262559,0.0617262559,0.0617262559,0.0617262559,0.0617262559
G5300670990100,53067990100,G5300530072801,53053072801,0.0050179343,0.0050179343,0.0050179343,0.0050179343,0.0050179343,0.0050179343,0.0050179343,0.0050179343
G5300670990100,53067990100,G5300670012100,53067012100,0.0038419881,0.0038419881,0.0038419881,0.0038419881,0.0038419881,0.0038419881,0.0038419881,0.0038419881
G5300670990100,53067990100,G5300670012211,53067012211,0.0086006127,0.0086006127,0.0086006127,0.0086006127,0.0086006127,0.0086006127,0.0086006127,0.0086006127
G5300670990100,53067990100,G5300670990100,53067990100,0.920813209,0.920813209,0.920813209,0.920813209,0.920813209,0.920813209,0.920813209,0.920813209
G5300690950100,53069950100,G5300150001900,53015001900,0.00000431,0,0,0,0,0,0,0
G5300690950100,53069950100,G5300410971502,53041971502,0.0002859606,0,0,0,0,0,0,0
G5300690950100,53069950100,G5300490950400,53049950400,0.0000465897,0.0002972387,0.0002466064,0.000331059,0.0002282564,0.0002843219,0.0002159698,0.0002766
G5300690950100,53069950100,G5300690950100,53069950100,0.9996631397,0.9997027613,0.9997533936,0.999668941,0.9997717436,0.9997156781,0.9997840302,0.9997234
G5300710920000,53071920000,G5300130960200,53013960200,0.0000051976,0,0,0,0,0,0,0
G5300710920000,53071920000,G5300710920000,53071920000,0.9999948024,1,1,1,1,1,1,1
G5300710920100,53071920100,G5300710920100,53071920100,0.9999982022,1,1,1,1,1,1,1
G5300710920200,53071920200,G5300710920200,53071920200,0.9998069362,1,1,1,1,1,1,1
G5300710920200,53071920200,G5300710920302,53071920302,0.0000573417,0,0,0,0,0,0,0
G5300710920200,53071920200,G5300710920500,53071920500,0.000135722,0,0,0,0,0,0,0
G5300710920300,53071920300,G5300710920200,53071920200,0.0028983681,0.0002329645,0.0002870264,0.0004887586,0.00029036,0.0002715915,0.000532198,0
G5300710920300,53071920300,G5300710920301,53071920301,0.471792121,0.3945253349,0.3876291619,0.4565004888,0.4117305459,0.4082020641,0.547099521,0.249201278
G5300710920300,53071920300,G5300710920302,53071920302,0.5247837294,0.6052417006,0.6120838117,0.5430107527,0.5879790941,0.5915263444,0.452368281,0.750798722
G5300710920300,53071920300,G5300710920600,53071920600,0.0005257815,0,0,0,0,0,0,0
G5300710920400,53071920400,G5300710920200,53071920200,0.0111710623,0,0,0,0,0,0,0
G5300710920400,53071920400,G5300710920400,53071920400,0.9888289377,1,1,1,1,1,1,1
G5300710920500,53071920500,G5300710920200,53071920200,0.0014380378,0,0,0,0,0,0,0
G5300710920500,53071920500,G5300710920500,53071920500,0.9985619622,1,1,1,1,1,1,1
G5300710920600,53071920600,G5300710920600,53071920600,1,1,1,1,1,1,1,1
